,Campaign,Campaign ID,Campaign Start Date,Campaign End Date,Line Item,Line Item ID,Line Item End Date,Line Item Start Date,Cost,Impressions,Clicks
780,Campaign 104,877808,2017-04-24,2017-06-18,Line Item 5,2757942,2017-06-18,2017-04-24,48216.521746,804534,1404
781,Campaign 104,877808,2017-04-24,2017-06-18,Line Item 6,2757932,2017-06-18,2017-04-24,52949.784113,1499103,2647
782,Campaign 104,877808,2017-04-24,2017-06-18,Line Item 7,2773331,2017-06-18,2017-04-24,2491.540364,32011,10
783,Campaign 104,877808,2017-04-24,2017-06-18,Line Item 8,2757941,2017-06-18,2017-04-24,75541.711083,1244540,1712
784,Campaign 104,877808,2017-04-24,2017-06-18,Line Item 9,2804465,2017-06-18,2017-04-24,9648.229841,259100,313
785,Campaign 104,877808,2017-04-24,2017-06-18,Line Item 10,2757956,2017-06-18,2017-04-24,12550.594654,399237,843
786,Campaign 104,877808,2017-04-24,2017-06-18,Line Item 11,2757957,2017-06-15,2017-04-24,8341.95246,142464,188
787,Campaign 105,986049,2017-08-14,2017-09-10,Line Item 1,3047314,2017-09-10,2017-08-14,25750.702553,579394,418
788,Campaign 105,986049,2017-08-14,2017-09-10,Line Item 2,3047336,2017-09-10,2017-08-14,13635.17786,306594,224
789,Campaign 105,986049,2017-08-14,2017-09-10,Line Item 3,3047331,2017-09-10,2017-08-14,20537.330343,626705,450
790,Campaign 105,986049,2017-08-14,2017-09-10,Line Item 4,3047332,2017-09-10,2017-08-14,47325.519727,798253,1167
791,Campaign 105,986049,2017-08-14,2017-09-10,Line Item 5,3047309,2017-09-10,2017-08-14,23871.383367,1009830,1236
792,Campaign 105,986049,2017-08-14,2017-09-10,Line Item 6,3047308,2017-09-10,2017-08-14,122414.9696,2010887,2605
793,Campaign 106,706218,2016-10-17,2016-11-20,Line Item 1,2330967,2016-11-20,2016-10-24,0.0,0,24
794,Campaign 107,1030079,2017-10-02,2017-12-24,Line Item 1,3151015,2017-12-24,2017-10-02,48944.024509,1045459,781
795,Campaign 107,1030079,2017-10-02,2017-12-24,Line Item 2,3227376,2017-12-24,2017-10-16,14070.387429,243079,280
796,Campaign 107,1030079,2017-10-02,2017-12-24,Line Item 3,3151013,2017-12-24,2017-10-02,2900.369769,58463,34
797,Campaign 107,1030079,2017-10-02,2017-12-24,Line Item 4,3151020,2017-12-24,2017-10-02,61628.145333,978740,1535
798,Campaign 107,1030079,2017-10-02,2017-12-24,Line Item 5,3151012,2017-12-24,2017-10-02,4992.559982,142608,221
799,Campaign 107,1030079,2017-10-02,2017-12-24,Line Item 6,3151011,2017-12-24,2017-10-02,49922.596675,863355,1200
800,Campaign 108,618434,2016-06-06,2016-08-29,Line Item 1,2088061,2016-08-20,2016-06-13,0.0,0,1
801,Campaign 109,500429,2016-02-29,2016-03-31,Line Item 1,1904769,2016-03-31,2016-02-29,0.0,0,3
802,Campaign 109,500429,2016-02-29,2016-03-31,Line Item 2,1907788,2016-03-31,2016-03-01,0.0,0,1
803,Campaign 109,500429,2016-02-29,2016-03-31,Line Item 3,1904741,2016-03-31,2016-02-29,0.0,0,1
804,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 1,3426328,2018-01-07,2017-12-28,3640.894319,63078,234
805,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 2,3426682,2018-01-07,2017-12-28,3709.920204,79373,259
806,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 3,3426327,2018-01-07,2017-12-28,3710.673806,66068,257
807,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 4,3426326,2018-01-07,2017-12-28,3707.496284,75019,289
808,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 5,3426632,2018-01-07,2017-12-28,3710.144591,67604,297
809,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 6,3426630,2018-01-07,2017-12-28,3704.502191,122038,262
810,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 7,3426321,2018-01-07,2017-12-28,3706.96189,73092,270
811,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 8,3426319,2018-02-18,2017-12-28,188.931808,2836,3
812,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 9,3426315,2018-02-18,2017-12-28,181.71608,2808,5
813,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 10,3426208,2018-02-18,2017-12-28,189.13506,2874,4
814,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 11,3426202,2018-02-18,2017-12-28,67.563506,1018,1
815,Campaign 110,1181815,2017-12-28,2018-02-25,Line Item 12,3426169,2018-02-18,2017-12-28,171.366814,2546,6
816,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 1,2827996,2017-05-21,2017-05-11,11616.4667,197592,393
817,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 2,2827995,2017-05-21,2017-05-11,15692.664352,311295,553
818,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 3,2827993,2017-06-04,2017-05-11,15919.265601,378326,876
819,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 4,2827991,2017-06-04,2017-05-11,14953.310553,380061,836
820,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 5,2827990,2017-06-04,2017-05-11,14924.051629,336607,1112
821,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 6,2827989,2017-06-04,2017-05-11,15917.55704,464102,1141
822,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 7,2827988,2017-06-04,2017-05-11,22.323522,388,2
823,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 8,2827976,2017-06-04,2017-05-11,14.756832,288,0
824,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 9,2827975,2017-06-04,2017-05-11,199.096708,3923,12
825,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 10,2827974,2017-06-04,2017-05-11,187.341312,3773,15
826,Campaign 111,898631,2017-05-11,2017-06-04,Line Item 11,2827970,2017-06-04,2017-05-11,97.639163,1835,20
827,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 1,2632195,2017-03-19,2017-03-08,23883.919948,454783,1127
828,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 2,2647889,2017-03-19,2017-03-08,6965.725416,106363,22
829,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 3,2631812,2017-03-19,2017-03-08,22649.782584,438169,1081
830,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 4,2631811,2017-03-19,2017-03-08,13684.563504,298999,814
831,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 5,2631810,2017-03-19,2017-03-08,13683.466717,296714,820
832,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 6,2631808,2017-03-19,2017-03-08,13683.623484,219869,950
833,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 7,2631806,2017-03-19,2017-03-08,13684.395255,211726,871
834,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 8,2631802,2017-04-16,2017-03-08,349.879505,5859,40
835,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 9,2631800,2017-04-16,2017-03-08,273.465447,4436,19
836,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 10,2631798,2017-04-16,2017-03-08,2036.529578,34298,103
837,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 11,2631796,2017-04-16,2017-03-08,3184.500339,54175,178
838,Campaign 112,847989,2017-03-08,2017-04-16,Line Item 12,2631769,2017-04-16,2017-03-08,806.307191,13299,45
839,Campaign 113,731604,2016-11-10,2017-01-29,Line Item 1,2387982,2016-11-20,2016-11-13,0.0,0,1
840,Campaign 113,731604,2016-11-10,2017-01-29,Line Item 2,2381571,2017-01-29,2016-11-10,82.90823,1592,0
841,Campaign 113,731604,2016-11-10,2017-01-29,Line Item 3,2381568,2017-01-29,2016-11-10,187.275411,3326,7
842,Campaign 113,731604,2016-11-10,2017-01-29,Line Item 4,2381565,2017-01-29,2016-11-10,738.30013,13652,39
843,Campaign 113,731604,2016-11-10,2017-01-29,Line Item 5,2381563,2017-01-29,2016-11-10,1386.626528,25795,63
844,Campaign 113,731604,2016-11-10,2017-01-29,Line Item 6,2381560,2017-01-29,2016-11-10,206.882309,3727,8
845,Campaign 113,731604,2016-11-10,2017-01-29,Line Item 7,2381554,2017-01-29,2016-11-10,515.196081,9494,44
846,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 1,3297390,2017-11-19,2017-11-08,9501.480231,141991,404
847,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 2,3297389,2017-11-19,2017-11-08,9509.034612,174067,646
848,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 3,3297385,2017-11-19,2017-11-08,9507.452322,214133,771
849,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 4,3297716,2017-11-19,2017-11-08,9505.521021,210137,614
850,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 5,3297384,2017-11-19,2017-11-08,9503.909337,234341,883
851,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 6,3297383,2017-11-19,2017-11-08,9506.151089,247679,557
852,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 7,3297382,2017-11-19,2017-11-08,9505.472011,228647,731
853,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 8,3297380,2017-12-03,2017-11-08,1506.398172,21054,47
854,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 9,3297707,2017-12-03,2017-11-08,359.163476,5024,16
855,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 10,3297377,2017-12-03,2017-11-08,770.10568,10748,31
856,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 11,3297376,2017-12-03,2017-11-08,160.35122,2252,8
857,Campaign 114,1146342,2017-11-08,2017-12-03,Line Item 12,3297375,2017-12-03,2017-11-08,421.039857,5984,23
858,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 1,3070293,2017-09-03,2017-08-24,14779.221737,314237,442
859,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 2,3070292,2017-09-03,2017-08-24,16915.044175,419364,529
860,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 3,3070291,2017-09-03,2017-08-24,11315.619245,282516,450
861,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 4,3070290,2017-09-03,2017-08-24,15549.870012,459217,942
862,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 5,3070312,2017-09-03,2017-08-24,15444.98749,362668,1834
863,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 6,3070289,2017-09-03,2017-08-24,15538.416989,415710,728
864,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 7,3070288,2017-09-17,2017-08-24,45.065223,839,7
865,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 8,3070287,2017-09-17,2017-08-24,466.278107,8765,26
866,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 9,3070286,2017-09-17,2017-08-24,565.664617,10738,30
867,Campaign 115,1000235,2017-08-24,2017-09-17,Line Item 10,3070285,2017-09-17,2017-08-24,210.162586,3976,18
868,Campaign 116,885904,2017-04-26,2017-08-02,Line Item 1,2827843,2017-07-02,2017-04-26,4974.725162,103839,150
869,Campaign 116,885904,2017-04-26,2017-08-02,Line Item 2,2785421,2017-07-02,2017-04-26,12099.771589,191277,313
870,Campaign 116,885904,2017-04-26,2017-08-02,Line Item 3,2785388,2017-07-02,2017-04-26,7402.819588,83328,33
871,Campaign 116,885904,2017-04-26,2017-08-02,Line Item 4,2785327,2017-07-02,2017-04-26,12397.725443,374801,493
872,Campaign 116,885904,2017-04-26,2017-08-02,Line Item 5,2785295,2017-07-02,2017-04-26,1393.027129,27355,72
873,Campaign 117,1179767,2017-12-25,2018-01-31,Line Item 1,3414517,2018-01-31,2017-12-25,2010.815878,35737,54
874,Campaign 117,1179767,2017-12-25,2018-01-31,Line Item 2,3414516,2018-01-31,2017-12-25,2385.234365,42429,95
875,Campaign 117,1179767,2017-12-25,2018-01-31,Line Item 3,3414515,2018-01-31,2017-12-25,2384.108425,66717,86
876,Campaign 117,1179767,2017-12-25,2018-01-31,Line Item 4,3414513,2018-01-31,2017-12-25,275.576312,4734,14
877,Campaign 118,797610,2017-02-07,2017-02-26,Line Item 1,2569397,2017-02-26,2017-02-07,19135.019659,305143,506
878,Campaign 118,797610,2017-02-07,2017-02-26,Line Item 2,2569396,2017-02-26,2017-02-07,19134.781624,491508,1527
